CustomerID,Age,Age_Group,Gender,Income,EmailOpens,EmailClicks,ClickThroughRate,Conversion,ConversionRate,CampaignChannel,CampaignType,PreviousPurchases,LoyaltyPoints,WebsiteVisits,High_CTR
15071,39,35–44,Female,61444,0,6,0.275255423945431,1,0.0967911986803299,SEO,Conversion,5,4056,20,1
15072,41,35–44,Female,106184,14,1,0.0273731477599103,1,0.1466926300440791,Social Media,Awareness,1,3713,23,0
15073,66,65+,Female,51607,0,8,0.0872650299475633,1,0.1937465242917964,SEO,Conversion,2,1311,1,0
15074,54,45–54,Male,123202,19,9,0.0971576185698373,1,0.038690025821458,Referral,Awareness,1,1172,43,0
15075,61,55–64,Female,44821,8,5,0.063444203434303,1,0.020377089808301,Social Media,Awareness,4,3025,37,0
15076,18,18–24,Female,34601,2,8,0.1004847858846392,1,0.0695878435949343,Referral,Awareness,4,1544,27,1
15077,27,25–34,Female,65904,15,2,0.1331979835512834,1,0.018444410415988,PPC,Conversion,7,1398,33,1
15078,60,55–64,Female,132882,7,8,0.0249497839078127,0,0.0321852761381623,Email,Retention,5,783,11,0
15079,33,25–34,Male,91657,7,2,0.0469170684784002,1,0.1984248662789594,SEO,Consideration,6,1294,49,0
15080,63,55–64,Male,58557,14,2,0.0379113048501102,1,0.1924339919058756,SEO,Retention,8,2355,4,0
15081,25,25–34,Female,72523,11,7,0.0234319123525286,1,0.1413456052021903,Referral,Retention,3,238,44,0
15082,66,65+,Female,101846,16,5,0.1496341358874693,1,0.1530675299248181,Referral,Awareness,5,938,35,1
15083,42,35–44,Female,70502,10,0,0.106802894135582,1,0.0366934947521748,Email,Awareness,6,2585,7,1
15084,67,65+,Female,143409,3,1,0.2812796965984163,1,0.1230947594313249,SEO,Conversion,2,3372,29,1
15085,29,25–34,Female,42098,16,9,0.0398005552781039,1,0.0393384214375509,Email,Conversion,7,1314,9,0
15086,42,35–44,Female,65902,10,7,0.2785502473633449,1,0.0818933696594184,Referral,Consideration,3,665,20,1
15087,34,25–34,Female,138502,7,6,0.0350982290458431,1,0.0756155548240644,Referral,Retention,3,3055,45,0
15088,43,35–44,Male,109067,18,7,0.1895730305152861,1,0.1266524876257971,Social Media,Retention,1,2498,33,1
15089,63,55–64,Male,59253,19,7,0.0818417978391328,1,0.0251416906674703,Referral,Consideration,8,4889,33,0
15090,65,65+,Female,95516,16,5,0.2497736374832236,1,0.0296577932851234,Referral,Awareness,8,2415,3,1
15091,31,25–34,Male,144582,7,6,0.0278276998415912,1,0.1258870656002866,Email,Conversion,9,1286,10,0
15092,58,55–64,Male,121929,7,5,0.2862273651731913,1,0.130862354818529,Social Media,Consideration,9,2006,21,1
15093,53,45–54,Male,64280,6,0,0.023704588096541,1,0.0745776607962005,Social Media,Retention,4,3655,40,0
15094,40,35–44,Male,28951,18,4,0.0799228478073868,1,0.0379055142800022,SEO,Consideration,7,2789,49,0
15095,60,55–64,Male,28117,1,9,0.1446135705595431,1,0.1783551840004063,PPC,Consideration,7,1371,22,1
15096,23,18–24,Female,45979,12,0,0.2292567871042024,1,0.0200602715904231,SEO,Retention,0,4959,48,1
15097,64,55–64,Female,94525,3,1,0.285822688087577,1,0.1463013483448953,SEO,Retention,2,4118,33,1
15098,22,18–24,Female,36915,17,4,0.134132305075369,1,0.036608496444393,SEO,Conversion,1,2630,29,1
15099,60,55–64,Female,79261,12,1,0.229619927207183,1,0.1311010426011198,Social Media,Conversion,4,1881,24,1
15100,42,35–44,Female,115071,0,3,0.2208771407891192,1,0.1360946109164909,Email,Retention,2,1518,23,1
15101,35,35–44,Male,117660,2,2,0.1756389796343629,1,0.1628093310367203,Referral,Conversion,6,730,24,1
15102,30,25–34,Female,138825,2,8,0.2103665610692377,1,0.0850547656313831,Social Media,Conversion,1,4904,29,1
15103,60,55–64,Male,129912,15,9,0.0210393380891915,1,0.0141413289642282,Referral,Conversion,2,1356,38,0
15104,31,25–34,Female,118902,0,4,0.1380574462602789,1,0.1640993833341086,Referral,Retention,6,923,43,1
15105,45,45–54,Female,92964,15,1,0.2378996012774087,1,0.0943729236819214,PPC,Awareness,2,3198,15,1
15106,35,35–44,Female,110417,16,9,0.1475241320507919,1,0.1709470657235403,SEO,Awareness,2,1923,9,1
15107,45,45–54,Female,90440,2,5,0.263316329425815,1,0.1574371404355799,PPC,Conversion,4,1223,30,1
15108,68,65+,Female,55677,14,5,0.2517549842037659,1,0.1046782960342063,SEO,Awareness,0,4640,10,1
15109,44,35–44,Female,131855,13,4,0.260399348749986,1,0.199885887708599,Social Media,Conversion,2,1550,8,1
15110,49,45–54,Male,69830,10,2,0.0476990388321778,0,0.0977942646368037,Referral,Awareness,1,568,35,0
15111,64,55–64,Female,72536,12,7,0.0808009261241604,1,0.1423358778089223,PPC,Awareness,1,3315,47,0
15112,26,25–34,Female,28922,4,4,0.0185832092315178,1,0.1372627257853413,Social Media,Consideration,2,2054,18,0
15113,57,55–64,Male,116696,11,9,0.295012210790286,1,0.1084326758563796,Social Media,Conversion,1,965,4,1
15114,49,45–54,Male,87561,16,8,0.0784800604308609,1,0.121216554910805,SEO,Awareness,2,2993,11,0
15115,37,35–44,Female,33220,5,3,0.1164570669998502,1,0.1617356647378263,Referral,Awareness,4,847,9,1
15116,45,45–54,Male,65958,16,3,0.0897286696962464,1,0.1186065208809356,SEO,Consideration,9,63,13,0
15117,50,45–54,Male,73380,16,1,0.021540150625171,1,0.0955281780040258,SEO,Awareness,9,3649,19,0
15118,21,18–24,Female,22766,9,2,0.0857648227869314,0,0.1357956701784794,Social Media,Consideration,6,818,19,0
15119,63,55–64,Male,104018,7,6,0.0384767432002351,0,0.0167467167206268,SEO,Awareness,3,786,43,0
15120,51,45–54,Female,141449,17,5,0.1243420950515295,1,0.0307468362508317,Email,Consideration,6,4659,35,1
15121,65,65+,Female,53159,9,6,0.2903789943176649,1,0.033831012203949,Referral,Consideration,4,1636,24,1
15122,20,18–24,Female,30935,0,6,0.2124960878985071,1,0.0908958560741288,SEO,Retention,8,4922,40,1
15123,43,35–44,Male,23784,4,8,0.2150012290442855,1,0.1756372955717012,SEO,Conversion,3,1593,45,1
15124,25,25–34,Female,108586,17,2,0.141421020654464,1,0.1322259735756961,PPC,Retention,2,887,4,1
15125,23,18–24,Female,40221,0,5,0.2452781630999398,1,0.1947975109714318,Referral,Conversion,1,1800,40,1
15126,33,25–34,Male,49179,8,1,0.273402408406092,1,0.017588784183635,Referral,Awareness,9,1414,26,1
15127,41,35–44,Male,38069,17,2,0.288849501764308,1,0.147181338523119,SEO,Conversion,3,3586,1,1
15128,65,65+,Female,141185,4,5,0.0387071645964613,0,0.0696982959041472,Email,Retention,1,596,11,0
15129,56,55–64,Male,55682,9,0,0.2650967625074785,1,0.0144242329180959,PPC,Conversion,3,3165,27,1
15130,47,45–54,Male,76268,13,7,0.0752740362369996,1,0.1669260710875195,Email,Retention,2,3985,43,0
15131,62,55–64,Male,111530,11,3,0.1252074015773418,1,0.0409117732515776,SEO,Conversion,8,441,12,1
15132,30,25–34,Male,131547,6,4,0.1101883864664876,1,0.050674232854856,Referral,Awareness,4,3919,20,1
15133,22,18–24,Male,114303,12,4,0.2057877116251705,1,0.0746885131435997,Referral,Awareness,2,4721,42,1
15134,42,35–44,Female,147081,3,5,0.1833981166677995,1,0.1597878522035652,Email,Conversion,6,2992,7,1
15135,37,35–44,Female,97818,18,0,0.0416404136827304,1,0.1286722100425551,Social Media,Conversion,1,1131,11,0
15136,35,35–44,Male,40110,17,7,0.2370185625592098,1,0.0603236158109278,SEO,Awareness,9,3645,40,1
15137,64,55–64,Female,131269,14,4,0.1374971665224338,1,0.042012974281824,Referral,Conversion,5,3987,43,1
15138,35,35–44,Female,51232,14,2,0.0106443345655975,0,0.0308141650303543,Social Media,Consideration,0,4351,10,0
15139,19,18–24,Female,146509,0,7,0.130205947389641,1,0.0384651488642544,Referral,Awareness,7,4014,18,1
15140,27,25–34,Female,64273,15,9,0.1597361569666854,1,0.1749475790847988,Referral,Awareness,5,4884,7,1
15141,62,55–64,Female,90487,3,2,0.0299736587103864,0,0.185309840898377,Social Media,Retention,7,3722,26,0
15142,67,65+,Female,75210,18,2,0.0538292252306984,1,0.1939119834450585,Email,Retention,3,3849,6,0
15143,64,55–64,Female,93191,2,7,0.2981359297323496,1,0.1685990580508614,SEO,Consideration,2,2412,20,1
15144,29,25–34,Female,49461,4,9,0.2626466665865208,1,0.1786041617544364,Social Media,Conversion,9,2735,26,1
15145,64,55–64,Male,24610,1,7,0.0486649516105278,1,0.1650596650880508,Social Media,Consideration,3,3948,13,0
15146,30,25–34,Male,76973,9,2,0.1782897259119143,1,0.1920305961187457,Referral,Conversion,6,2413,31,1
15147,67,65+,Female,117153,8,3,0.1199805561930295,1,0.1706736788934283,Social Media,Retention,5,2205,28,1
15148,64,55–64,Female,103004,11,5,0.1676847185229767,1,0.0977805095074078,SEO,Conversion,8,1934,23,1
15149,28,25–34,Female,27583,13,0,0.1464552061345423,1,0.0714183197280109,Email,Retention,6,80,27,1
15150,36,35–44,Female,45583,14,8,0.0239631882574485,1,0.1210002588817975,Email,Awareness,2,53,23,0
15151,52,45–54,Male,37701,0,1,0.101471890187327,0,0.1255548322834546,Email,Awareness,9,2271,1,1
15152,56,55–64,Female,26880,15,0,0.0464009687881567,1,0.1192337623934916,SEO,Conversion,4,2831,30,0
15153,43,35–44,Male,120653,5,4,0.1518007467643168,1,0.1442780051169835,Referral,Retention,7,1842,11,1
15154,63,55–64,Male,109257,4,6,0.2731218487940675,0,0.1428055499910454,SEO,Consideration,4,4033,0,1
15155,31,25–34,Female,71845,18,7,0.2987045040451677,1,0.0265669139457267,Social Media,Retention,4,3716,20,1
15156,62,55–64,Male,125512,14,4,0.2838333898599167,1,0.0642492658320114,PPC,Retention,2,2951,28,1
15157,61,55–64,Female,112390,0,7,0.2958521662426949,1,0.1790734356088987,PPC,Retention,3,1786,29,1
15158,41,35–44,Female,132024,16,2,0.014421431576303,1,0.1221066602670265,PPC,Awareness,8,4500,41,0
15159,58,55–64,Male,92417,6,6,0.221539623748768,1,0.0724196926563665,Email,Retention,8,582,0,1
15160,18,18–24,Female,23722,7,7,0.0891551549511955,1,0.1715871434207845,SEO,Conversion,2,3394,21,0
15161,68,65+,Female,40077,2,4,0.2610292136980497,1,0.0573180342726531,SEO,Awareness,4,1049,41,1
15162,60,55–64,Male,100868,6,4,0.2459827122809723,1,0.0877479742314838,Email,Awareness,7,2075,7,1
15163,39,35–44,Male,139080,7,6,0.1328656270060566,1,0.0624884066176929,Social Media,Awareness,4,3666,12,1
15164,40,35–44,Female,147430,18,1,0.1472455957799156,1,0.1755564855192639,PPC,Retention,6,140,13,1
15165,36,35–44,Female,125528,11,2,0.0868765840078362,1,0.1483748504920819,PPC,Consideration,9,3264,41,0
15166,35,35–44,Male,33229,9,8,0.0937531705038875,1,0.0974428724834752,Email,Retention,2,2278,0,0
15167,29,25–34,Male,93338,4,6,0.2945405827745405,1,0.1871371581697109,PPC,Retention,1,4645,31,1
15168,45,45–54,Female,81679,4,5,0.2677673377143506,1,0.18621450830323,Referral,Consideration,1,764,37,1
15169,45,45–54,Female,107637,11,0,0.0656420019133426,1,0.1451897549708646,SEO,Retention,8,2696,11,0
15170,50,45–54,Male,31439,12,6,0.0899021565808305,1,0.1794787903173775,PPC,Conversion,0,4564,46,0
15171,36,35–44,Female,55902,0,4,0.0415079179880554,1,0.1466846930696241,PPC,Consideration,0,2752,44,0
15172,45,45–54,Female,22598,16,5,0.2967725270641105,1,0.1293602548330593,Referral,Conversion,1,3143,46,1
15173,69,65+,Female,112297,18,1,0.2730908566538588,1,0.0899487734060364,Social Media,Conversion,5,4757,15,1
15174,66,65+,Male,24052,1,7,0.1701084162263452,1,0.061959254799914,Social Media,Awareness,5,1561,23,1
15175,54,45–54,Female,32741,17,9,0.2109390001446664,1,0.0214488981499154,Referral,Awareness,5,4670,43,1
15176,43,35–44,Male,89360,19,5,0.2269046124812897,1,0.1621652945862922,Social Media,Consideration,5,2256,19,1
15177,52,45–54,Female,56288,10,1,0.0691052559634652,0,0.0332109853585189,Email,Retention,5,3896,42,0
15178,51,45–54,Female,21249,13,7,0.2810532378260356,1,0.0879663557253632,Referral,Conversion,7,4116,43,1
15179,52,45–54,Female,42970,14,0,0.1627553869792688,1,0.0545805007066122,SEO,Retention,5,1873,31,1
15180,57,55–64,Female,35565,11,1,0.0368109458751238,1,0.0963789968233457,SEO,Conversion,8,3616,26,0
15181,33,25–34,Female,76995,5,4,0.125153956271764,1,0.0698469268388096,SEO,Awareness,4,3932,33,1
15182,55,55–64,Female,103994,4,5,0.1844775012912044,1,0.1676418307884352,PPC,Awareness,3,3294,21,1
15183,30,25–34,Male,71656,13,4,0.1123187255253439,1,0.1958539266355662,Referral,Awareness,0,314,2,1
15184,40,35–44,Female,82134,5,1,0.212769284048031,0,0.1888954073957086,Referral,Consideration,1,4141,16,1
15185,39,35–44,Male,65765,2,2,0.2657944943183069,1,0.128250284567042,Social Media,Conversion,3,2770,13,1
15186,33,25–34,Male,22014,5,9,0.2338487160708182,1,0.1960625440255095,Referral,Retention,8,3165,26,1
15187,45,45–54,Female,90480,13,3,0.1963708258282181,1,0.0861373050667251,Referral,Conversion,3,1285,38,1
15188,65,65+,Female,119252,19,7,0.1585256696093828,1,0.1092726143502627,Social Media,Retention,7,4661,19,1
15189,52,45–54,Female,134794,17,0,0.0837944108784948,0,0.0588014681007573,Referral,Retention,1,4976,45,0
15190,62,55–64,Female,128987,16,5,0.1419343878492556,1,0.1806166811084288,Referral,Retention,0,2210,30,1
15191,63,55–64,Female,34012,8,6,0.0949563430700713,1,0.0441447330158324,Email,Conversion,8,3350,40,0
15192,25,25–34,Female,149059,7,8,0.2808667805160202,1,0.1259926199313622,Social Media,Awareness,9,1444,30,1
15193,61,55–64,Male,122996,3,2,0.2731202355261317,1,0.1618962825505619,Email,Consideration,5,4389,28,1
15194,39,35–44,Female,77498,9,9,0.055189651158038,1,0.1231257618970792,PPC,Consideration,9,3378,41,0
15195,38,35–44,Female,88776,16,2,0.2485598641463237,1,0.0249672913952429,Social Media,Awareness,4,4976,42,1
15196,43,35–44,Male,143675,19,9,0.2138452620591646,1,0.1261749069623374,Referral,Consideration,2,4458,31,1
15197,57,55–64,Male,81711,4,3,0.2928113989625753,1,0.1557450712011834,Referral,Retention,8,3601,29,1
15198,38,35–44,Female,62530,16,0,0.1443589048940518,1,0.0456873501820605,Email,Consideration,1,3633,42,1
15199,42,35–44,Male,99267,13,6,0.2194305677101711,1,0.150021042631478,Email,Conversion,9,2751,26,1
15200,58,55–64,Male,139991,11,9,0.1601863368372291,1,0.1769297645340079,PPC,Awareness,7,4317,18,1
15201,18,18–24,Male,38018,6,2,0.0301261440407831,1,0.1974271139971689,PPC,Awareness,3,82,27,0
15202,23,18–24,Male,148236,14,4,0.0235617774236626,1,0.0879112601190132,Referral,Awareness,6,620,44,0
15203,40,35–44,Female,128434,14,6,0.0454123184351378,1,0.0147808526891422,SEO,Awareness,7,3498,9,0
15204,68,65+,Female,37916,11,4,0.0958954085172008,1,0.0896250100801889,PPC,Conversion,0,4688,15,0
15205,40,35–44,Male,60376,0,5,0.0851428006854438,1,0.1354432896307918,Referral,Retention,9,3236,30,0
15206,60,55–64,Female,113140,7,3,0.221214733924711,1,0.1793593572009531,PPC,Retention,0,3653,9,1
15207,60,55–64,Male,130713,19,0,0.217617593127416,1,0.1882401005414231,Social Media,Retention,8,1899,9,1
15208,40,35–44,Female,136128,5,6,0.2917044281563178,1,0.1828193995360934,Email,Consideration,8,1905,27,1
15209,49,45–54,Female,85046,19,1,0.1000133393782948,1,0.1350123567786269,Referral,Retention,9,1512,11,1
15210,47,45–54,Female,78742,1,6,0.2821511042963719,1,0.1396793780902324,PPC,Consideration,0,4894,32,1
15211,30,25–34,Female,105566,17,0,0.1877266750114432,1,0.0104529233607912,Email,Conversion,4,4389,27,1
15212,60,55–64,Female,97125,2,8,0.1536395261871349,1,0.0791089362477049,SEO,Consideration,3,1301,17,1
15213,35,35–44,Female,107519,19,9,0.2036739995658326,1,0.1823026848621205,PPC,Retention,9,4308,27,1
15214,40,35–44,Female,32437,2,3,0.2137990809598201,1,0.1410273562007054,Referral,Awareness,3,4565,27,1
15215,32,25–34,Female,82146,18,8,0.05985941836918,1,0.098904942704187,Social Media,Conversion,1,3756,42,0
15216,50,45–54,Female,47618,5,2,0.2279974960252246,1,0.0298079588278516,Email,Retention,4,1186,38,1
15217,38,35–44,Female,70767,10,1,0.2203001016954232,1,0.0568001665275143,Email,Retention,1,3707,13,1
15218,56,55–64,Female,29705,12,4,0.2992843623451459,1,0.1154352783853239,Social Media,Retention,2,3420,7,1
15219,40,35–44,Male,77146,5,2,0.2744648563950179,1,0.1805252875843302,Referral,Conversion,7,3863,29,1
15220,44,35–44,Female,108216,17,5,0.2085514671884445,1,0.0282043460526726,SEO,Awareness,8,189,35,1
15221,62,55–64,Male,100912,14,3,0.2165854767980293,1,0.0392135344313424,Social Media,Awareness,8,4368,2,1
15222,61,55–64,Male,71750,13,3,0.2843358338120297,1,0.1344509645101357,SEO,Awareness,6,995,9,1
15223,35,35–44,Male,110956,13,9,0.2904816991654107,1,0.0658884489844426,Referral,Retention,3,2111,8,1
15224,41,35–44,Female,64379,0,4,0.2498199071923869,1,0.0422437203872058,PPC,Consideration,8,1558,46,1
15225,68,65+,Female,72682,16,5,0.2325441281970766,1,0.0439028333665653,PPC,Retention,0,4681,39,1
15226,64,55–64,Female,84713,13,9,0.0422960887758184,1,0.103596512958349,Referral,Awareness,1,3804,12,0
15227,57,55–64,Female,125894,12,9,0.2507934355293844,1,0.1209114086480102,SEO,Conversion,9,4506,21,1
15228,68,65+,Female,137015,9,9,0.0834267467521792,1,0.1818263986793764,Social Media,Consideration,4,1427,23,0
15229,59,55–64,Female,124869,5,5,0.1734974458455717,1,0.1106652658989962,Referral,Consideration,4,2699,6,1
15230,24,18–24,Female,76919,0,6,0.1275580164269722,1,0.1413419804839423,Referral,Retention,4,3237,12,1
15231,67,65+,Female,80384,4,6,0.1102261171847998,1,0.044330331012677,PPC,Conversion,7,2361,5,1
15232,65,65+,Male,71128,15,3,0.0999725004254474,0,0.1455574545129664,Social Media,Consideration,9,453,9,0
15233,37,35–44,Female,21835,19,5,0.258073853390672,1,0.1332517818976764,PPC,Awareness,1,4845,10,1
15234,44,35–44,Female,41283,15,3,0.2330494749948348,1,0.0510745918838447,SEO,Retention,9,3265,28,1
15235,23,18–24,Female,69506,7,1,0.1618001381985234,1,0.1371817183605277,SEO,Retention,8,2175,15,1
15236,44,35–44,Female,128101,16,7,0.2026993432206924,1,0.0501834884216609,Email,Awareness,4,1475,19,1
15237,26,25–34,Female,73625,17,0,0.2955131055997625,1,0.1227797772727897,Referral,Awareness,6,3165,20,1
15238,62,55–64,Female,55963,17,4,0.1252851893756034,1,0.1370814438750262,Social Media,Awareness,8,769,28,1
15239,48,45–54,Female,145007,8,2,0.1698191757427767,1,0.1417366034640028,Social Media,Consideration,4,3064,13,1
15240,38,35–44,Female,132172,5,5,0.1647218766466007,1,0.1827606526201365,PPC,Conversion,3,445,40,1
15241,43,35–44,Male,29179,9,7,0.2814319887940031,1,0.1900890974494687,PPC,Consideration,8,4796,15,1
15242,57,55–64,Female,114440,8,0,0.1119531011071491,1,0.1639376109562587,Social Media,Conversion,7,2719,8,1
15243,65,65+,Female,126649,14,9,0.2960138775631461,1,0.1769621415047261,PPC,Retention,2,2565,5,1
15244,62,55–64,Female,119210,19,3,0.0983623079362236,1,0.013672487790625,Email,Conversion,3,3897,37,0
15245,30,25–34,Female,31955,13,3,0.0415830402439693,1,0.0789069406587639,Referral,Awareness,8,4544,28,0
15246,66,65+,Male,134072,13,5,0.0654983281201962,0,0.0175472207532788,Email,Consideration,0,3158,17,0
15247,40,35–44,Male,27198,8,0,0.1336041891406232,1,0.0527206178981941,SEO,Awareness,6,4725,23,1
15248,37,35–44,Female,87156,8,5,0.1984292254516417,1,0.0825276213282012,Social Media,Retention,9,248,16,1
15249,54,45–54,Female,64588,0,9,0.1598793138069656,1,0.1748393469224525,Email,Consideration,2,2823,35,1
15250,45,45–54,Male,31766,9,8,0.1191206712065889,1,0.1072332763766288,Email,Consideration,9,893,20,1
15251,34,25–34,Male,116626,9,0,0.1729896470549649,1,0.1332835997104795,PPC,Awareness,6,2870,18,1
15252,45,45–54,Female,73570,6,2,0.2532538201312537,1,0.0789349629899458,PPC,Consideration,8,215,22,1
15253,58,55–64,Male,126827,4,4,0.2532899980151591,1,0.1245540222825139,PPC,Awareness,9,1717,26,1
15254,19,18–24,Male,89874,17,9,0.2206060875728469,1,0.1649519347961262,SEO,Conversion,0,4548,10,1
15255,42,35–44,Male,68679,0,1,0.2862100528905693,1,0.0672358625756495,Email,Retention,3,4561,25,1
15256,67,65+,Female,135117,16,2,0.181159353556973,1,0.1871287726128064,Referral,Awareness,2,2830,10,1
15257,58,55–64,Female,25301,17,1,0.0122207149196858,1,0.0505295642181901,PPC,Retention,5,3147,42,0
15258,23,18–24,Male,35144,19,3,0.0943695935155257,1,0.184667248241958,SEO,Consideration,3,3181,21,0
15259,28,25–34,Female,33784,11,7,0.1051845843021292,1,0.0153765336159101,SEO,Retention,4,2506,18,1
15260,55,55–64,Male,87959,8,8,0.1687245624179766,1,0.1131229327724553,PPC,Retention,4,4754,7,1
15261,23,18–24,Male,28272,8,7,0.2724179467023698,1,0.1971828515255504,Social Media,Retention,2,675,22,1
15262,62,55–64,Male,21573,16,9,0.2530533394274972,1,0.125857958083871,Email,Consideration,6,1310,47,1
15263,28,25–34,Male,44419,12,9,0.0773301657394092,1,0.1154237083768734,PPC,Conversion,5,3677,22,0
15264,31,25–34,Male,102339,16,0,0.16062316842378,1,0.1396693468834426,Referral,Conversion,8,2487,39,1
15265,19,18–24,Male,118770,1,8,0.2011531042743988,1,0.0649674270861739,Email,Conversion,4,3094,8,1
15266,57,55–64,Female,68555,6,4,0.2963783467830327,0,0.020243914424794,SEO,Awareness,2,326,23,1
15267,20,18–24,Female,25176,15,1,0.0190778176144893,0,0.0577022073445497,Referral,Awareness,4,20,11,0
15268,52,45–54,Female,56161,14,8,0.1445244218633927,1,0.0434869617585454,Email,Consideration,9,3015,11,1
15269,50,45–54,Female,83440,12,1,0.2965515096622388,1,0.1854781549893854,Referral,Conversion,8,3523,31,1
15270,41,35–44,Male,128061,12,0,0.2933896811381475,1,0.1719297854458473,SEO,Retention,4,2759,1,1
15271,36,35–44,Female,78862,14,2,0.1059106901033124,1,0.0703656378761264,PPC,Conversion,6,104,5,1
15272,35,35–44,Male,142121,19,5,0.010004853514801,1,0.1688531681956884,Referral,Awareness,0,2122,3,0
15273,66,65+,Female,142082,12,2,0.1801530296361768,1,0.0502330108431455,PPC,Consideration,6,1160,12,1
15274,69,65+,Male,35164,9,5,0.2614122667299383,1,0.0479200581991197,SEO,Conversion,3,4881,35,1
15275,41,35–44,Female,97758,16,2,0.1040461950115878,1,0.1558317315024637,SEO,Awareness,4,1172,40,1
15276,62,55–64,Female,136723,8,9,0.2809382898017933,1,0.0721168163877889,Referral,Awareness,7,1502,38,1
15277,52,45–54,Male,45379,9,1,0.1064837067622662,1,0.0223106014906694,Referral,Retention,7,3976,37,1
15278,18,18–24,Female,111189,14,1,0.186958382792045,1,0.1467974503775515,SEO,Conversion,4,1964,17,1
15279,53,45–54,Male,103552,0,3,0.2193933612226741,1,0.198024262217543,Referral,Retention,1,4705,14,1
15280,42,35–44,Female,38368,3,2,0.1101705717036548,1,0.1175357658171138,Referral,Conversion,5,4500,47,1
15281,62,55–64,Female,109041,15,7,0.1121398594855912,0,0.0600968393109468,Referral,Consideration,5,4822,32,1
15282,66,65+,Male,52771,10,0,0.1462985006082944,1,0.0808520817992239,Referral,Conversion,0,4267,41,1
15283,60,55–64,Male,84950,5,5,0.2522147941503267,0,0.133243416133775,Email,Retention,4,547,29,1
15284,51,45–54,Male,60245,8,5,0.0392467225930462,1,0.1432621263128538,SEO,Retention,3,3297,35,0
15285,42,35–44,Female,124302,15,4,0.1931290217656495,1,0.17840312235025,SEO,Awareness,0,2889,24,1
15286,33,25–34,Male,118906,3,9,0.2064308994996854,0,0.1826787207406411,Social Media,Conversion,7,2339,3,1
15287,51,45–54,Female,92792,13,7,0.1717831003968496,0,0.1736429173274992,PPC,Conversion,7,2975,17,1
15288,46,45–54,Female,63327,10,0,0.2813931323389305,1,0.1332132759827261,Social Media,Consideration,1,503,44,1
15289,36,35–44,Male,66454,10,4,0.1845773079110185,1,0.0954719502656639,Referral,Awareness,9,3392,32,1
15290,40,35–44,Female,113787,2,3,0.1940272578123408,1,0.1390680420317416,Referral,Retention,8,4304,19,1
15291,36,35–44,Female,143380,0,7,0.1839304080953036,0,0.1366474368982997,Email,Conversion,2,2091,41,1
15292,42,35–44,Male,66741,11,9,0.2193854447291684,1,0.0514167550480617,Email,Awareness,2,3272,20,1
15293,33,25–34,Female,51977,15,1,0.0492687305396294,1,0.1064351895864011,Email,Consideration,3,2257,0,0
15294,68,65+,Female,118200,7,9,0.269340133822049,0,0.0495608051481073,Email,Awareness,6,2965,33,1
15295,26,25–34,Female,26714,0,6,0.0223227736465254,0,0.180833518387217,Email,Conversion,1,1994,8,0
15296,18,18–24,Male,126680,1,1,0.1958157484156548,0,0.0714171026341245,Email,Conversion,9,3575,0,1
15297,59,55–64,Male,97237,11,7,0.1884894703389013,0,0.1630309379212319,Email,Consideration,1,1833,46,1
15298,36,35–44,Female,34891,13,4,0.0703551269537295,0,0.0816731423230255,Email,Consideration,8,4046,26,0
15299,50,45–54,Female,121555,19,1,0.0218061823683996,0,0.155109866896545,Email,Consideration,3,495,14,0
15300,51,45–54,Female,72299,16,0,0.0502622651439516,0,0.0519733664224111,SEO,Retention,6,2403,23,0
15301,33,25–34,Male,85167,6,8,0.0887848959358542,1,0.1551112113309958,Email,Awareness,8,1931,24,0
15302,61,55–64,Female,85124,1,1,0.2658106502621227,1,0.0441110865539807,PPC,Awareness,6,1844,33,1
15303,57,55–64,Female,113052,12,0,0.2581629772121971,1,0.1032553326503181,Email,Awareness,4,985,43,1
15304,35,35–44,Male,78639,12,6,0.0285181165371549,1,0.0315890815099856,Referral,Retention,0,2992,49,0
15305,51,45–54,Male,60912,5,5,0.0938877223288986,1,0.1103006353539097,Referral,Awareness,8,4706,9,0
15306,42,35–44,Female,134742,11,7,0.2679017105422256,1,0.1659357265173756,Email,Consideration,7,1132,29,1
15307,62,55–64,Female,95452,15,9,0.0786311182489398,1,0.1535539209790945,Email,Awareness,4,449,44,0
15308,23,18–24,Female,88446,2,2,0.2988299381080571,1,0.0196358909148364,Referral,Retention,8,1727,40,1
15309,38,35–44,Female,103790,11,2,0.0844836567783188,1,0.1035137385546508,PPC,Retention,7,3478,24,0
15310,23,18–24,Female,81516,15,5,0.2243428444345899,0,0.1719228089775704,Social Media,Awareness,3,2917,2,1
15311,49,45–54,Male,145223,8,5,0.1309471603357041,1,0.1335196631603461,SEO,Retention,1,2537,21,1
15312,58,55–64,Female,64250,12,2,0.0495109200929121,1,0.021248250613687,Referral,Retention,8,3666,39,0
15313,65,65+,Female,56116,11,5,0.0839948378653531,0,0.0718700844543878,Email,Awareness,8,3841,45,0
15314,60,55–64,Female,103521,14,0,0.2057842419302209,1,0.1157515088588219,SEO,Retention,6,502,23,1
15315,56,55–64,Male,42151,3,0,0.1077463565905705,0,0.0428037802907292,Email,Retention,7,4114,26,1
15316,48,45–54,Female,145673,16,4,0.1851971839741387,0,0.1395636727683351,Social Media,Awareness,3,3700,25,1
15317,59,55–64,Female,91366,9,3,0.0696040024029982,0,0.130620817779366,Social Media,Consideration,9,2630,15,0
